Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,ds,y
2019-08-13,103.299,101.912,103.778,101.414,5200000,1.36,2019-08-13,103.299
2019-08-14,100.258,103.27,103.27,99.955,6490000,-2.94,2019-08-14,100.258
2019-08-15,99.057,100.262,101.014,98.2,6590000,-1.2,2019-08-15,99.057
2019-08-16,99.806,99.059,100.567,99.059,5480000,0.76,2019-08-16,99.806
2019-08-19,99.469,99.81,100.948,98.908,4920000,-0.34,2019-08-19,99.469
2019-08-20,99.222,99.472,99.665,98.002,5240000,-0.25,2019-08-20,99.222
2019-08-21,101.202,99.227,101.24,99.221,5970000,2.0,2019-08-21,101.202
2019-08-22,100.011,101.209,101.469,100.011,4500000,-1.18,2019-08-22,100.011
2019-08-23,97.667,100.007,100.025,97.085,5670000,-2.34,2019-08-23,97.667
2019-08-26,96.43,97.687,98.436,95.961,4139999,-1.27,2019-08-26,96.43
2019-08-27,97.276,96.434,97.951,95.855,6580000,0.88,2019-08-27,97.276
2019-08-28,98.194,97.273,98.346,96.557,4350000,0.94,2019-08-28,98.194
2019-08-29,100.524,98.194,100.684,98.194,5160000,2.37,2019-08-29,100.524
2019-08-30,101.135,100.526,101.551,100.526,6110000,0.61,2019-08-30,101.135
2019-09-02,100.626,101.133,101.611,100.626,2690000,-0.5,2019-09-02,100.626
2019-09-03,99.681,100.626,101.417,99.406,4330000,-0.94,2019-09-03,99.681
2019-09-04,101.201,99.706,101.201,99.706,4310000,1.52,2019-09-04,101.201
2019-09-05,102.243,101.204,103.258,101.204,4810000,1.03,2019-09-05,102.243
2019-09-06,102.935,102.247,103.182,102.246,3980000,0.68,2019-09-06,102.935
2019-09-09,103.181,102.937,104.26,102.793,5520000,0.24,2019-09-09,103.181
2019-09-10,103.032,103.18,103.503,102.231,5480000,-0.14,2019-09-10,103.032
2019-09-11,103.446,103.036,104.156,103.036,4880000,0.4,2019-09-11,103.446
2019-09-12,104.371,103.453,104.618,103.453,4960000,0.89,2019-09-12,104.371
2019-09-13,103.501,104.371,104.699,103.275,4040000,-0.83,2019-09-13,103.501
2019-09-16,103.68,103.496,104.005,102.782,6040000,0.17,2019-09-16,103.68
2019-09-17,104.617,103.68,104.619,103.079,4570000,0.9,2019-09-17,104.617
2019-09-18,104.532,104.616,104.762,103.684,3880000,-0.08,2019-09-18,104.532
2019-09-19,104.339,104.555,106.001,104.286,4920000,-0.18,2019-09-19,104.339
2019-09-20,104.817,104.339,105.045,103.914,6770000,0.46,2019-09-20,104.817
2019-09-23,104.638,104.817,104.817,104.02,6770000,-0.17,2019-09-23,104.638
2019-09-24,103.876,104.638,104.893,103.504,3970000,-0.73,2019-09-24,103.876
2019-09-25,104.481,103.857,104.481,103.034,4120000,0.58,2019-09-25,104.481
2019-09-26,105.319,104.485,105.342,104.337,4139999,0.8,2019-09-26,105.319
2019-09-27,105.078,105.319,105.633,104.506,3470000,-0.23,2019-09-27,105.078
2019-09-30,104.745,105.077,105.178,104.638,3900000,-0.32,2019-09-30,104.745
2019-10-01,104.053,104.745,105.121,103.837,4099999,-0.66,2019-10-01,104.053
2019-10-02,101.031,104.049,104.049,100.944,5070000,-2.9,2019-10-02,101.031
2019-10-03,101.516,101.031,101.56,99.826,4670000,0.48,2019-10-03,101.516
2019-10-04,102.551,101.516,102.58,101.057,4650000,1.02,2019-10-04,102.551
2019-10-07,100.573,102.546,102.546,100.542,3940000,-1.93,2019-10-07,100.573
2019-10-08,99.981,100.565,101.296,99.868,4340000,-0.59,2019-10-08,99.981
2019-10-09,101.249,100.005,101.567,100.005,3940000,1.27,2019-10-09,101.249
2019-10-10,101.817,101.244,102.483,101.152,4370000,0.56,2019-10-10,101.817
2019-10-11,103.832,101.819,104.381,101.819,4350000,1.98,2019-10-11,103.832
2019-10-14,104.302,103.834,104.305,103.438,2990000,0.45,2019-10-14,104.302
2019-10-15,104.49,104.299,105.048,104.052,4090000,0.18,2019-10-15,104.49
2019-10-16,105.423,104.486,105.462,103.521,4510000,0.89,2019-10-16,105.423
2019-10-17,105.016,105.389,105.891,104.827,4190000,-0.39,2019-10-17,105.016
2019-10-18,104.729,105.012,105.464,104.525,4480000,-0.27,2019-10-18,104.729
2019-10-21,106.022,104.729,106.027,104.696,3500000,1.23,2019-10-21,106.022
2019-10-22,107.381,106.023,107.421,105.927,5220000,1.28,2019-10-22,107.381
2019-10-23,107.544,107.381,107.959,107.041,4660000,0.15,2019-10-23,107.544
2019-10-24,106.986,107.553,107.744,106.593,5620000,-0.52,2019-10-24,106.986
2019-10-25,107.364,106.99,108.083,106.99,5400000,0.35,2019-10-25,107.364
2019-10-28,108.187,107.366,108.393,107.362,3970000,0.77,2019-10-28,108.187
2019-10-29,107.556,108.189,108.195,107.313,4310000,-0.58,2019-10-29,107.556
2019-10-30,108.408,107.557,108.408,106.622,5450000,0.79,2019-10-30,108.408
2019-10-31,107.22,108.403,108.403,106.356,5380000,-1.1,2019-10-31,107.22
2019-11-01,108.196,107.221,108.496,107.22,5470000,0.91,2019-11-01,108.196
2019-11-04,108.779,108.196,109.352,108.196,5180000,0.54,2019-11-04,108.779
2019-11-05,108.719,108.779,109.343,108.253,5660000,-0.06,2019-11-05,108.719
2019-11-06,108.36,108.719,109.633,107.446,5510000,-0.33,2019-11-06,108.36
